image,name,caption,human
claude-monet_poplars-at-giverny.jpg,Poplars at Giverny; Claude Monet,The artwork depicts a row of tall trees with illuminated leaves along a riverbank.,y
jean-auguste-dominique-ingres_jupiter-and-thetis-1811.jpg,Jupiter and Thetis; Jean Auguste Dominique Ingres,"The artwork depicts a mythological scene with a god and a sea nymph in a luxurious, ornate setting.",y
john-william-waterhouse_hylas-and-the-nymphs-1896-1.jpg,Hylas and the Nymphs; John William Waterhouse,"The artwork depicts a young man surrounded by several women with long hair, in a lush forest near a pond.",y
cy-twombly_tiznit.jpg,Tiznit; Cy Twombly,The paintin depicts dark line in an abstract setting against a yellowish background.,y
diego-velazquez_don-sebastian-de-morra.jpg,Don Sebastian de Morra; Diego Velazquez,"The artwork depicts a young, small man in a ruffled collar and jacket, with a beard an sitting down, looking at the viewer.",y
vincent-van-gogh_sower-with-setting-sun-1888-3.jpg,Sower with Setting Sun; Vincent van Gogh,The artwork depicts a man in a dark vest scattering seeds on a field with a golden sky and the sun setting in the background.,y
claude-monet_houses-of-parliament.jpg,Houses of Parliament; Claude Monet,The artwork depicts the Houses of Parliament with a beautiful reflection on the river Thames.,y
giorgione_the-tempest-1505-1.jpg,The Tempest; Giorgione,The artwork depicts a stormy landscape with a nude woman breastfeeding a baby and a man on the side.,y
chaim-soutine_carcass-of-beef.jpg,Carcass of Beef; Chaim Soutine,The artwork depicts a hanging beef carcass with vivid colors and strong brushstrokes.,y
titian_venus-of-urbino-1538.jpg,Venus of Urbino; Titian,The artwork depicts a reclining nude woman with her hand on her abdomen and her gaze towards the viewer.,y
francisco-goya_the-adoration-of-the-name-of-the-lord-1772.jpg,The Adoration of the Name of The Lord; Francisco Goya,The artwork depicts several figures with halos adoring the name of the Lord with a bright light shining above them.,y
vincent-van-gogh_self-portrait-with-bandaged-ear-1889.jpg,Self Portrait with Bandaged Ear; Vincent van Gogh,"The artwork depicts Vincent van Gogh with a bandaged ear, wearing a green jacket and a blue hat, with a colorful background.",y
edouard-manet_lola-de-valence-1862.jpg,Lola de Valence; Edouard Manet,"The artwork depicts a woman in a white, black and red dress with a fan, looking towards the viewer, with blurred brushstrokes in the background.",y
william-blake_the-lovers-whirlwind-1827.jpg,The Lovers Whirlwind; William Blake,"The artwork depicts human-like creatures embraced in a whirlwind, surrounded by dark clouds and flying people.",y
piet-mondrian_at-work-on-the-land-1898.jpg,At Work / On the Land; Piet Mondrian,"The artwork depicts a man using a horse plow, in a gloomy countryside setting.",y
hieronymus-bosch_triptych-the-temptation-of-st-anthony-1516.jpg,Triptych: The Temptation of St. Anthony; Hieronymus Bosch,The artwork depicts St. Anthony being tempted by grotesque creatures in a surrealistic landscape.,y
pierre-auguste-renoir_the-luncheon-of-the-boating-party-1881-1.jpg,The Luncheon of the Boating Party; Pierre-Auguste Renoir,"The artwork depicts a group of people having lunch on a terrace overlooking the river, with greenery in the background.",y
sandro-botticelli_portrait-of-dante.jpg,Portrait of Dante; Sandro Botticelli,"The artwork depicts a profile of Dante with a red hat and a laurel crown, against a white background.",y
vincent-van-gogh_wheatfield-with-crows-1890.jpg,Wheatfield with Crows; Vincent van Gogh,"The artwork depicts a wheatfield with crows in the foreground, with a dark blue sky.",y
gustave-dore_the-enigma-1871.jpg,The Enigma; Gustave Dore,"The artwork depicts two creatures sitting on a rock, holding a lyre, and a gloomy, mysterious landscape.",y
amedeo-modigliani_jeanne-hebuterne-in-red-shawl-1917-1.jpg,Jeanne Hebuterne in Red Shawl; Amedeo Modigliani,"The artwork depicts a woman with a red shawl and a white dress, looking at the side with an absent expression.",y
edgar-degas_in-the-dance-studio.jpg,In the Dance Studio; Edgar Degas,"The artwork depicts ballerinas practicing in a dance studio, captured in a moment of movement and grace.",y
sir-lawrence-alma-tadema_egyptian-chess-players-1865.jpg,Egyptian Chess Players; Sir Lawrence Alma-Tadema,"The artwork depicts two Egyptian men deeply engrossed in a game of chess, surrounded by ornate decor. A woman is looking at the game.",y
grandma-moses_catching-the-thanksgiving-turkey-1943.jpg,Catching the Thanksgiving Turkey; Grandma Moses,"The artwork depicts a group of people chasing after a turkey in a snowy, rural setting.",y
paolo-uccello_the-hunt-in-the-forest.jpg,The Hunt in the Forest; Paolo Uccello,"The artwork depicts hunters on horseback chasing wild animals through a forest, portrayed in a dynamic and chaotic scene.",y
amedeo-modigliani_madame-pompadour-1914-1.jpg,Madame Pompadour; Amedeo Modigliani,"The artwork depicts a woman with a stylized face and elongated neck, adorned with jewelry and a fashionable black dress.",y
parmigianino_self-portrait-at-the-mirror.jpg,Self-portrait in a Convex Mirror; Parmigianino,"The artwork depicts a self-portrait of the young artist with a distorted reflection, painted on a convex mirror.",y
sandro-botticelli_the-mystical-nativity-1500-1.jpg,The Mystical Nativity; Sandro Botticelli,"The artwork depicts a religious scene with the Virgin Mary and baby Jesus surrounded by mystical figures, painted in rich colors and intricate details.",y
ivan-bilibin_illustration-for-the-front-cover-of-the-book-in-the-series-tales-1899.jpg,"Illustration for the front cover of the book in the series ""Tales""; Ivan Bilibin",The artwork depicts an intricate and detailed illustration of a fantasy landscape with a hut with chicken legs.,y
john-everett-millais_the-bridesmaid.jpg,The Bridesmaid; John Everett Millais,"The artwork depicts a young woman dressed in a simple, yellow dress with very long red hair.",y
gustave-moreau_jupiter-and-semele-1895-1.jpg,Jupiter and Semele; Gustave Moreau,The artwork depicts the mythological figures Jupiter and Semele in a dramatic and chaotic scene.,y
diego-velazquez_las-meninas-detail-of-the-lower-half-depicting-the-family-of-philip-iv-of-spain-1656.jpg,Las Meninas; Diego Velazquez,"The artwork depicts a large group of people, including the royal family, gathered in a room, with the artist himself present in the background.",y
paul-klee_highway-and-byways-1929.jpg,Highway and byways; Paul Klee,The artwork depicts an abstract landscape with a winding road and various geometric shapes in vibrant colors.,y
egon-schiele_the-family-1918.jpg,The Family; Egon Schiele,"The artwork depicts a family of a nude man, a nude woman and a child portrayed with expressive and distorted features.",y
gustave-courbet_the-man-made-mad-by-fear-1844-1.jpg,The Man Made Mad by Fear; Gustave Courbet,"The artwork depicts a man with a look of terror on his face, portrayed in a realistic and detailed style, in a dark countryside.",y
piet-mondrian_wood-with-beech-trees.jpg,Wood with Beech Trees; Piet Mondrian,"The artwork depicts a tranquil forest scene with tall beech trees, portrayed with bold lines and simple geometric shapes.",y
francisco-goya_the-fight-at-the-venta-nueva-1777.jpg,The Fight at the Venta Nueva; Francisco Goya,"The artwork depicts a chaotic battle scene with soldiers on horseback and on foot, portrayed with a gritty and realistic style.",y
albrecht-durer_self-portrait-at-the-age-of-twenty-eight-1500.jpg,Self-Portrait at the Age of Twenty Eight; Albrecht Durer,"The artwork depicts a young man with long dark hair and beard and a serious expression, portrayed with fine details on a dark background.",y
georgia-o-keeffe_abstraction-white-rose.jpg,Abstraction White Rose; Georgia O'Keeffe,The artwork depicts a close-up of a white rose with a conbination of white petals and black shades.,y
vincent-van-gogh_paul-gauguin-s-armchair-1888.jpg,Paul Gauguin's Armchair; Vincent van Gogh,"The artwork depicts a wooden armchair with a red cushion, a candle over the cushion, and placed in front of a green wall.",y
albrecht-durer_self-portrait-1493.jpg,Self-Portrait; Albrecht Durer,"The artwork depicts a self-portrait of a long-haired man in a green robe with a plant between his fingers, dark background.",y
paul-klee_southern-tunisian-gardens-1919.jpg,Southern (Tunisian) gardens; Paul Klee,"The artwork depicts an abstract landscape with black, green, red and yellow geometric shapes and patterns.",y
michelangelo_holy-family-with-st-john-the-baptist-1506-1.jpg,Holy Family with St. John the Baptist; Michelangelo,The artwork depicts the Holy Family with Mary holding the baby Jesus and St. Joseph standing beside them.,y
eugene-delacroix_horse-frightened-by-a-storm-1824.jpg,Horse Frightened by a Storm; Eugene Delacroix,"The artwork depicts a frightened white horse with wild eyes and a flowing mane, standing in a field during a thunderstorm.",y
gustave-courbet_self-portrait-with-a-black-dog-1841.jpg,Self-Portrait with a Black Dog; Gustave Courbet,"The artwork depicts the artist sitting with a black dog at his feet, looking directly at the viewer with a serious expression.",y
ivan-shishkin_the-field-of-wheat-1878.jpg,The Field of Wheat; Ivan Shishkin,The artwork depicts a field of wheat with some high trees and a blue sky.,y
sir-lawrence-alma-tadema_the-finding-of-moses-1904.jpg,The Finding of Moses; Sir Lawrence Alma-Tadema,"The artwork depicts Pharaoh's daughter discovering the baby Moses in a basket among the reeds, with servants and a palace in the background.",y
william-adolphe-bouguereau_portrait-of-the-artist-1879.jpg,Portrait of the Artist; William-Adolphe Bouguereau,"The artwork depicts a man with a beard and mustache, wearing an elegant suit, gazing at the viewer with a serious expression.",y
emil-nolde_autumn-sea-vii.jpg,Autumn Sea VII; Emil Nolde,"The artwork depicts the sea with turbulent waves in shades of red and yellow, under a sky with orange and pink hues.",y
amedeo-modigliani_le-grand-nu-the-great-nude-1917.jpg,Le grand nu (The Great Nude); Amedeo Modigliani,"The artwork depicts a nude reclining woman with pale skin, and a stylized face, with one hand resting under her neck and the other on her head.",y
francisco-goya_portrait-of-maria-teresa-de-vallabriga-on-horseback-1783.jpg,Portrait of Maria Teresa de Vallabriga on horseback; Francisco Goya,"The artwork depicts a woman on a brown horse, dressed in a black riding habit and a hat with feathers, riding through a landscape with mountains.",y
el-greco_the-burial-of-the-count-of-orgaz-1587.jpg,The Burial of the Count of Orgaz; El Greco,"The artwork depicts a group of people carrying the body of a man in armor, surrounded by figures in religious garments and angels in the sky.",y
bernardo-bellotto_the-ruins-of-the-old-kreuzkirche-dresden-1765.jpg,"The Ruins of the old Kreuzkirche, Dresden; Bernardo Bellotto","The artwork depicts the ruins of a church with a tower and arches, surrounded by trees and buildings in a city.",y
balthus_patience-1943.jpg,Patience; Balthus,"The artwork depicts a woman with red shirt bent over a desk, with a thoughtful expression.",y
gustave-caillebotte_the-parquet-planers-1875.jpg,The Parquet Planers (The Floor Scrapers); Gustave Caillebotte,"The artwork depicts three men scraping the wooden floor of a room, with light coming through a window.",y
piet-mondrian_mill-in-the-evening-1905.jpg,Mill in the evening; Piet Mondrian,"The artwork depicts a mill with sails, surrounded by trees and a canal, under a blue and yellow sky with clouds.",y
nicholas-roerich_mount-of-five-treasures-two-worlds-1933.jpg,Mount of five treasures (Two worlds); Nicholas Roerich,"The artwork depicts a mountain with several peaks, divided by a river from the foreground.",y
albrecht-durer_self-portrait-1498.jpg,Self-Portrait; Albrecht Durer,"The artwork depicts a man with long hair and beard, intewined hands, looking at his right.",y
francois-boucher_odalisque.jpg,Odalisque; Francois Boucher,"The artwork depicts a woman lying down, surrounded by blue drapery and cushions.",y
raphael_the-three-graces-1505.jpg,The Three Graces; Raphael,"The artwork depicts three naked women holding each other, standing in the countryside and holding three spheric objects.",y
ivan-aivazovsky_view-of-tiflis-1868.jpg,View of Tiflis; Ivan Aivazovsky,The artwork depicts a cityscape with mountains in the background and people and buildings in the foreground.,y
diego-velazquez_the-rokeby-venus-1648.jpg,The Rokeby Venus; Diego Velazquez,"The artwork depicts a reclining nude woman facing away from the viewer, looking into a mirror held by Cupid.",y
ivan-shishkin_oak-grove-1887.jpg,Oak Grove; Ivan Shishkin,The artwork depicts a forest with tall trees in a serene but mysterious setting.,y
vincent-van-gogh_prisoners-exercising-prisoners-round-1890.jpg,Prisoners Exercising (Prisoners Round); Vincent van Gogh,"The artwork depicts a group of prisoners exercising in a courtyard, moving in circle.",y
bartolome-esteban-murillo_madonna-of-the-rosary.jpg,The Virgin of the Rosary; Bartolome Esteban Murillo,"The artwork depicts the Virgin Mary dressed in red holding baby Jesus, with a dark background, and a rosary in the foreground.",y
sir-lawrence-alma-tadema_a-favourite-custom-1909.jpg,A Favourite Custom; Sir Lawrence Alma-Tadema,"The artwork depicts a group of women lounging in a luxurious area, with two women bathing in a pool in the foreground.",y
